	cluster
LMPP-1-cycling__2660_Ast82_38M	U2
CD8 TEM__596_E_N1c	U2
NK-Mature__596_E_N1c	U2
CD4 TCM__2660_Ast82_38M	U2
CD4 TCM__PAXMIJ-EoT	U2
B Memory-1__AML0612	U3
Non-Classical Mono-2__hashtag2-SRR16208967	U3
NK-Mature__NA-SRR16208931	U3
MEP-2__P19__Relapse	U3
T CD4 Activated__P22__Diagnosis	U3
T CD4 Activated__P19__Relapse	U3
Pro-B-1__NA-SRR16208931	U3
MSC Fibroblast-1__AML0693	U3
LMPP-2__AML051	U3
NK-Mature__hashtag2-SRR16208967	U3
CD8 TEM__hashtag2-SRR16208958	U3
CD4 TCM__P20__Diagnosis	U3
B Memory-1__AML056	U3
Intermediate Mono-1__P20__Diagnosis	U3
MEP-2__P20__Diagnosis	U3
CLP__AML0612	U3
NK-Mature__AML051	U3
Non-Classical Mono-2__AML051	U3
Intermediate Mono-3__hashtag2-SRR16208958	U3
Intermediate Mono-3__AML051	U3
CD8 TEM__hashtag3-SRR16208959	U3
LMPP-2__hashtag2-SRR16208966	U3
B Memory-2__AML051	U3
Non-Classical Mono-1__hashtag2-SRR16208950	U3
B Memory-1__hashtag2-SRR16208957	U3
B Memory-1__AML073	U3
B Memory-1__AML048	U3
B Memory-2__AML048	U3
NK-Mature__hashtag3-SRR16208959	U3
CD8 TEM__AML048	U3
Transitional-B-1__AML056	U3
Non-Classical Mono-2__AML056	U3
pre-B__NA-SRR16208931	U3
Erythroblast-3__hashtag2-SRR16208957	U3
T CD4 Activated__P22__Relapse	U3
pre-B__AML056	U3
MPP-MEP__hashtag2-SRR16208957	U3
MultiLin-GMP-1__hashtag2-SRR16208957	U3
Non-Classical Mono-2__AML0693	U3
Multilin-1__hashtag2-SRR16208957	U3
MAIT__hashtag3-SRR16208959	U3
Non-Classical Mono-1__AML0693	U3
Non-Classical Mono-1__hashtag3-SRR16208949	U3
Plasma Cell__hashtag2-SRR16208957	U3
Intermediate Mono-2__AML056	U3
cDC2-2__AML056	U3
B Memory-1__hashtag2-SRR16208958	U3
B Memory-1__hashtag3-SRR16208949	U3
B Memory-1__AML051	U3
Stromal Vascular__AML0693	U3
NK-Mature__hashtag2-SRR16208958	U3
CD8 TEM__hashtag2-SRR16208964	U3
T CD4 Naive-2__P20__Diagnosis	U3
B Memory-2__AML055	U3
pre-B__NA-SRR16208932	U3
Pro-B-Early-cycling__NA-SRR16208931	U3
B Memory-2__hashtag3-SRR16208957	U3
Transitional-B-1__NA-SRR16208932	U3
T CD4 Activated__NA-SRR16208932	U3
T CD4 Activated__AML055	U3
Intermediate Mono-1__AML055	U3
Intermediate Mono-3__AML055	U3
MultiLin-GMP-1__P21__Relapse	U3
Pro-B-Early-cycling__NA-SRR16208932	U3
Pro-B-cycling-1__NA-SRR16208931	U3
B Memory-1__NA-SRR16208932	U3
Pro-B-Early__NA-SRR16208932	U3
LMPP-2__AML0612	U3
NK-Mature__AML0656	U3
Pro-B-3__NA-SRR16208932	U3
Pro-B-1__NA-SRR16208932	U3
Pro-B-cycling-2__NA-SRR16208931	U3
Intermediate Mono-1__AML0656	U3
Intermediate Mono-3__NA-SRR16208932	U3
CD8 TEM__AML0656	U3
NK-Mature__AML0612	U3
CD8 TEM__hashtag2-SRR16208966	U3
Non-Classical Mono-2__hashtag2-SRR16208966	U3
NK-Mature__hashtag2-SRR16208966	U3
NK-Mature__P21__Relapse	U3
LMPP-2__hashtag2-SRR16208965	U3
B Memory-1__AML055	U3
Intermediate Mono-3__AML0612	U3
B Memory-1__hashtag2-SRR16208964	U3
Intermediate Mono-1__AML0693	U3
CD4 TCM__P20__Relapse	U3
LMPP-2__P21__Diagnosis	U3
Intermediate Mono-1__hashtag2-SRR16208966	U3
Intermediate Mono-1__hashtag2-SRR16208964	U3
Intermediate Mono-3__hashtag2-SRR16208964	U3
NK-Mature__hashtag2-SRR16208964	U3
Plasma Cell__hashtag2-SRR16208964	U3
T CD4 Naive-2__AML051	U3
pDC__hashtag2-SRR16208964	U3
Non-Classical Mono-1__hashtag3-SRR16208950	U3
T CD8 Naive__AML051	U3
LMPP-2__hashtag2-SRR16208967	U3
B Memory-1__AML052	U3
Pro-B-3__NA-SRR16208931	U3
CD8 TEM__AML052	U3
Erythroblast-2__AML0612	U3
Intermediate Mono-3__hashtag2-SRR16208967	U3
Pro-B-Early__NA-SRR16208931	U3
MAIT__AML052	U3
MultiLin-GMP-1__P21__Diagnosis	U3
B Memory-2__AML0693	U3
NK-Mature__AML052	U3
Non-Classical Mono-2__AML052	U3
B Memory-1__AML0693	U3
Transitional-B-1__NA-SRR16208931	U3
B Memory-1__hashtag3-SRR16208959	U3
CD8 TEM__hashtag3-SRR16208949	U3
B Memory-1__HTO3-SRR16208954	U3
cMOP__AML043	U3
NK-Mature__AML022	U3
MultiLin-GMP-1__AML022	U3
B Memory-1__hashtag5-SRR16208966	U3
MAIT__AML022	U3
Intermediate Mono-3__AML022	U3
CD8 TEM__AML022	U3
CD4 TCM__AML022	U3
MultiLin-GMP-1__P02__Diagnosis	U3
Intermediate Mono-3__hashtag5-SRR16208966	U3
LMPP-2__hashtag5-SRR16208966	U3
Non-Classical Mono-2__AML0160	U3
MultiLin-GMP-1__hashtag5-SRR16208966	U3
B Memory-1__hashtag5-SRR16208967	U3
CD8 TEM__hashtag5-SRR16208967	U3
Intermediate Mono-1__hashtag5-SRR16208967	U3
Erythroblast-2__P02__Relapse	U3
LMPP-2__AML0160	U3
Intermediate Mono-2__AML0160	U3
Intermediate Mono-3__hashtag5-SRR16208967	U3
T CD4 Naive-1__AML022	U3
LMPP-2__hashtag5-SRR16208967	U3
B Memory-1__AML025	U3
CD4 TCM__AML025	U3
MultiLin-GMP-1__AML025	U3
Mono-2__AML025	U3
LMPP-2__hashtag4-SRR16208967	U3
MultiLin-GMP-1__P09__Diagnosis	U3
MPP-MEP__P09__Diagnosis	U3
NK-Mature__hashtag4-SRR16208967	U3
T CD4 Activated__hashtag4-SRR16208967	U3
B Memory-1__hashtag5-SRR16208965	U3
MAIT__AML025	U3
LMPP-2__AML025	U3
LMPP-2__P09__Diagnosis	U3
Intermediate Mono-3__AML025	U3
Intermediate Mono-1__AML025	U3
Intermediate Mono-1__hashtag5-SRR16208965	U3
Intermediate Mono-3__hashtag5-SRR16208965	U3
LMPP-2__hashtag5-SRR16208965	U3
Classical-Mono__AML025	U3
CD8 TEM__AML025	U3
MultiLin-GMP-1__hashtag5-SRR16208965	U3
B Memory-2__AML025	U3
NK-Mature__AML025	U3
CD4 TCM__P07__Diagnosis	U3
preNeu__P06__Relapse	U3
NK-Mature__hashtag6-SRR16208966	U3
CD4 TCM__P05__Diagnosis	U3
preNeu__P04__Relapse	U3
LMPP-2__AML0114	U3
Intermediate Mono-3__AML0114	U3
Erythroblast-3__AML0114	U3
immNeu-1__P04__Relapse	U3
B Memory-1__hashtag6-SRR16208967	U3
MultiLin-GMP-1__P04__Relapse	U3
LMPP-2__P04__Relapse	U3
Intermediate Mono-3__hashtag6-SRR16208967	U3
CD8 TEM__P04__Relapse	U3
LMPP-2__hashtag6-SRR16208967	U3
Pro-B-cycling-1__P03__Diagnosis	U3
B Memory-1__AML0114	U3
Pro-B-3__AML009	U3
Non-Classical Mono-2__AML009	U3
NK-Mature__hashtag6-SRR16208967	U3
Mono-2__AML009	U3
T CD4 Naive-1__P05__Diagnosis	U3
Intermediate Mono-1__AML0160	U3
LMPP-2__hashtag6-SRR16208966	U3
Multilin-2__AML0114	U3
MultiLin-GMP-1__hashtag5-SRR16208967	U3
B Memory-1__AML0160	U3
T CD4 Activated__P06__Relapse	U3
B Memory-1__hashtag6-SRR16208965	U3
CD8 TEM__hashtag6-SRR16208965	U3
Intermediate Mono-3__hashtag6-SRR16208965	U3
LMPP-2__hashtag6-SRR16208965	U3
Non-Classical Mono-1__P06__Relapse	U3
NK-Mature__P02__Relapse	U3
NK-Mature__hashtag6-SRR16208965	U3
B Memory-1__AML012	U3
T CD4 Activated__hashtag6-SRR16208965	U3
T CD4 Naive-1__P02__Relapse	U3
LMPP-2__P06__Relapse	U3
B Memory-1__hashtag6-SRR16208966	U3
Non-Classical Mono-2__P06__Diagnosis	U3
CD4 TCM__P06__Diagnosis	U3
CD8 TEM__hashtag6-SRR16208966	U3
Intermediate Mono-3__hashtag6-SRR16208966	U3
CD4 TCM__P05__Relapse	U3
CD4 TCM__P02__Diagnosis	U3
Intermediate Mono-3__hashtag4-SRR16208967	U3
Intermediate Mono-1__hashtag4-SRR16208967	U3
Intermediate Mono-3__AML038	U3
Intermediate Mono-1__AML038	U3
Erythroblast-3__AML038	U3
Classical-Mono__AML038	U3
B Memory-1__hashtag3-SRR16208967	U3
CD4 TCM__P15__Diagnosis	U3
B Memory-1__AML038	U3
T CD4 Naive-1__P14__Relapse	U3
Pro-B-Early-cycling__P14__Relapse	U3
T CD4 Naive-1__P14__Diagnosis	U3
Pro-B-cycling-1__P14__Diagnosis	U3
Pro-B-Early-cycling__P14__Diagnosis	U3
Plasma Cell__AML0361	U3
CD4 TCM__P14__Diagnosis	U3
Non-Classical Mono-1__hashtag4-SRR16208949	U3
Non-Classical Mono-2__hashtag4-SRR16208949	U3
T CD4 Activated__hashtag4-SRR16208949	U3
MAIT__hashtag2-SRR16208950	U3
T CD4 Activated__P13__Diagnosis	U3
LMPP-1-cycling__AML038	U3
CD4 TCM__P13__Diagnosis	U3
LMPP-2__AML038	U3
Mono-2__AML038	U3
Non-Classical Mono-2__AML043	U3
T CD4 Naive-2__hashtag3-SRR16208959	U3
Non-Classical Mono-1__AML043	U3
T CD8 Naive__hashtag3-SRR16208959	U3
B Memory-1__hashtag3-SRR16208965	U3
Intermediate Mono-2__AML043	U3
Intermediate Mono-1__AML043	U3
MultiLin-GMP-1__P16__Relapse	U3
Intermediate Mono-1__hashtag3-SRR16208965	U3
LMPP-2__P16__Relapse	U3
Classical-Mono__AML043	U3
CD4 TCM__P01__Relapse	U3
B Memory-1__AML043	U3
preNeu__AML038	U3
B Memory-1__hashtag3-SRR16208966	U3
Non-Classical Mono-2__AML038	U3
NK-Mature__AML038	U3
Multilin-1__AML038	U3
MultiLin-GMP-1__AML038	U3
Mono-1__AML038	U3
CLP__AML0361	U3
CD8 TEM__AML0361	U3
Non-Classical Mono-1__hashtag4-SRR16208950	U3
B Memory-1__hashtag4-SRR16208965	U3
MEP-1__P11__Diagnosis	U3
Intermediate Mono-1__hashtag4-SRR16208965	U3
Pro-B-1__AML026	U3
Non-Classical Mono-2__AML026	U3
NK-Mature__hashtag4-SRR16208965	U3
T CD4 Activated__hashtag4-SRR16208965	U3
B Memory-1__hashtag4-SRR16208966	U3
Intermediate Mono-3__P10__Diagnosis	U3
Intermediate Mono-3__AML026	U3
Intermediate Mono-1__hashtag4-SRR16208966	U3
LMPP-2__hashtag4-SRR16208966	U3
immNeu-1__P09__Relapse	U3
B Memory-2__AML026	U3
B Memory-1__AML026	U3
MultiLin-GMP-1__P09__Relapse	U3
B Memory-1__hashtag4-SRR16208967	U3
LMPP-2__P09__Relapse	U3
preNeu__P09__Diagnosis	U3
Non-Classical Mono-2__hashtag4-SRR16208964	U3
NK-Mature__hashtag4-SRR16208964	U3
Intermediate Mono-3__hashtag4-SRR16208964	U3
Classical-Mono__AML028	U3
NK-Mature__AML033	U3
MSC Fibroblast-1__AML033	U3
B Memory-1__hashtag4-SRR16208958	U3
CD4 TCM__hashtag4-SRR16208958	U3
CD8 TEM__hashtag4-SRR16208958	U3
Classical-Mono__hashtag4-SRR16208958	U3
Erythroblast-2__AML033	U3
B Memory-1__AML033	U3
Non-Classical Mono-2__AML0310	U3
pre-B__AML043	U3
Intermediate Mono-3__hashtag4-SRR16208958	U3
NK-Mature__hashtag4-SRR16208958	U3
Non-Classical Mono-2__hashtag4-SRR16208958	U3
CD4 TCM__P12__Relapse	U3
Pro-B-cycling-2__AML028	U3
B Memory-1__hashtag4-SRR16208964	U3
Intermediate Mono-3__AML028	U3
CD8 TEM__hashtag4-SRR16208964	U3
Intermediate Mono-1__AML028	U3
Classical-Mono__hashtag4-SRR16208964	U3
B Memory-1__AML0310	U3
B Memory-1__hashtag4-SRR16208950	U3
T CD8 Naive__TALL3783	U3
Non-Classical Mono-1__hashtag2-SRR16208949	U3
MultiLin-GMP-1__PT10__Diagnosis	U3
NK-Mature__PT10__Diagnosis	U3
Non-Classical Mono-2__PT10__Diagnosis	U3
ASDC__AML4340	U3
CD4 TCM__PT11__D30	U3
MEP-2__PT11__D30	U3
B Memory-1__AML3	U3
Mono-1__PT11__D30	U3
Non-Classical Mono-1__PT11__D30	U3
cMOP__PT11__D30	U3
pDC__PT11__D30	U3
NK-Mature__PT11__Diagnosis	U3
CD4 TCM__PT12_PT13__D14	U3
MEP-2__PT12_PT13__D14	U3
MultiLin-GMP-1__PT12_PT13__D14	U3
CD4 TCM__PT12__D30	U3
MDP-3__PT12__D30	U3
Mono-1__PT12__D30	U3
Intermediate Mono-2__PAUMTZ	U3
Pro-B-Early__PT12__D30	U3
Pro-B-Early-cycling__PT12__D30	U3
LMPP-2__PT10__Diagnosis	U3
Non-Classical Mono-2__PAUMTZ	U3
B Memory-1__PAWWEE	U3
LMPP-2__AML4340	U3
Intermediate Mono-2__PT09__Diagnosis	U3
Erythroblast-2__AML4	U3
B Memory-1__MDS1123	U3
Intermediate Mono-3__PT09__Diagnosis	U3
Intermediate Mono-3__MDS1123	U3
Mono-2__PT09__Diagnosis	U3
MultiLin-GMP-1__PT09__Diagnosis	U3
Multilin-1__AML4897	U3
MultiLin-GMP-1__AML4897	U3
MPP-MEP__AML4897	U3
BMCP-1__PT12__Diagnosis	U3
Non-Classical Mono-2__PT09__Diagnosis	U3
CD4 TCM__PT10__D14	U3
NK-Mature__PT10__D14	U3
B Memory-2__AML4897	U3
BMCP-1__PT10__Diagnosis	U3
Intermediate Mono-1__PT10__Diagnosis	U3
Myeloid intermediate 2__AML4340	U3
MultiLin-GMP-1__AML4340	U3
MPP-1__AML4340	U3
Intermediate Mono-3__PT10__Diagnosis	U3
Intermediate Mono-1__PAWWEE	U3
cDC2-2__PT09__Diagnosis	U3
Intermediate Mono-1__PT09__Diagnosis	U3
Classical-Mono__PT12__Diagnosis	U3
Intermediate Mono-1__PT12__Diagnosis	U3
Multilin-2__PT13__Diagnosis	U3
Intermediate Mono-3__AML3730	U3
Intermediate Mono-1__AML3730	U3
preNeu__PT13__Diagnosis	U3
B Memory-1__AML3730	U3
T CD4 Activated__AML3133	U3
Non-Classical Mono-2__AML3133	U3
HSC-1__PT15__Diagnosis	U3
Intermediate Mono-3__MDS585	U3
HSC-2__PT15__Diagnosis	U3
Intermediate Mono-1__PAUMTZ-Relapse	U3
Non-Classical Mono-1__PAUMTZ-EoT	U3
MultiLin-GMP-1__PT15__Diagnosis	U3
NK-Mature__PT15__Diagnosis	U3
LMPP-1-cycling__PT15__Relapse	U3
LMPP-2__PT15__Relapse	U3
Intermediate Mono-1__AML3133	U3
MultiLin-GMP-1__PT15__Relapse	U3
Multilin-1__PT15__Relapse	U3
Multilin-2__PT15__Relapse	U3
preNeu__PT15__Relapse	U3
CD8 TEM__MDS585	U3
MultiLin-GMP-1__PT13__Diagnosis	U3
B Memory-1__MDS585	U3
MEP-Eryth-2__PT13__Diagnosis	U3
NK-Mature__AML3762	U3
Intermediate Mono-2__PT12__Diagnosis	U3
Intermediate Mono-3__PT12__Diagnosis	U3
LMPP-1__PT12__Diagnosis	U3
LMPP-1-cycling__PT12__Diagnosis	U3
Intermediate Mono-1__AML3762	U3
LMPP-2__PT12__Diagnosis	U3
Mono-1__PT12__Diagnosis	U3
Mono-2__PT12__Diagnosis	U3
CD8 TEM__AML3762	U3
B Memory-2__AML3948	U3
MultiLin-GMP-1__PT12__Diagnosis	U3
B Memory-1__AML3762	U3
Intermediate Mono-1__PAUMTZ	U3
BMCP-1__PT13__Diagnosis	U3
Non-Classical Mono-1__MDS1123	U3
Intermediate Mono-3__PT13__Diagnosis	U3
T CD4 Activated__AML3730	U3
Non-Classical Mono-2__AML3730	U3
LMPP-1-cycling__PT13__Diagnosis	U3
NK-Mature__AML3730	U3
LMPP-2__PT13__Diagnosis	U3
cMOP__PT12__Diagnosis	U3
B Memory-1__AML3133	U3
Classical-Mono__PT09__Diagnosis	U3
CD4 TCM__PT09__D14	U3
NK-Mature__HTO2-SRR16208954	U3
Mono-2__HTO2-SRR16208954	U3
MPP-MEP__HTO2-SRR16208954	U3
MAIT__HTO2-SRR16208954	U3
LMPP-1-cycling__HTO2-SRR16208954	U3
NK-Mature__PT07__Diagnosis	U3
cDC2-2__PT07__Diagnosis	U3
CD8 TEM__HTO2-SRR16208954	U3
preNeu__PT07__Diagnosis	U3
T CD4 Naive-1__ETP9153	U3
MultiLin-GMP-1__PT01_PT10__D30	U3
B Memory-1__HTO3-SRR16208955	U3
MEP-2__PT01_PT10__D30	U3
Intermediate Mono-2__ETP9153	U3
B Memory-2__HTO3-SRR16208955	U3
Erythroblast-3__ETP9153	U3
LMPP-2__PT01_PT10__D30	U3
Classical-Mono__ETP9153	U3
CD4 TCM__PT01_PT10__D30	U3
CD8 TEM__ETP9153	U3
MEP-2__PT08__D30	U3
T CD4 Naive-1__HTO2-SRR16208954	U3
MultiLin-GMP-1__PT07__Diagnosis	U3
Intermediate Mono-1__PT07__Diagnosis	U3
CD8 TEM__HTO2-SRR16208955	U3
MDP-5__PT02__D30	U3
MKP-early__PT02__D30	U3
B Memory-2__HTO3-SRR16208954	U3
Mono-1__HTO2-SRR16208956	U3
CD4 TCM__PT06__Diagnosis	U3
HSC-1__PT06__Diagnosis	U3
MultiLin-GMP-1__PT06__Diagnosis	U3
Erythroblast-3__HTO2-SRR16208956	U3
MultiLin-GMP-2__PT06__Diagnosis	U3
Myeloid intermediate 1__PT06__Diagnosis	U3
B Memory-2__ETP9153	U3
CLP__PT02__D30	U3
Erythroblast-1__HTO2-SRR16208956	U3
T CD4 Naive-1__PT06__Diagnosis	U3
preNeu__PT06__Diagnosis	U3
CD4 TCM__PT07__D14	U3
MAIT__PT07__D14	U3
T CD4 Naive-1__HTO2-SRR16208955	U3
Mono-1__HTO2-SRR16208955	U3
NK-Mature__PT07__D14	U3
LMPP-1__HTO2-SRR16208955	U3
HSC-1__PT07__Diagnosis	U3
BMCP-1__PT02__D30	U3
NK-Mature__PT09__D14	U3
B Memory-1__ETP9153	U3
pDC__PT08__D30	U3
Non-Classical Mono-2__PT08__Relapse	U3
MAIT__AML5292	U3
Pro-B-cycling-1__PT08__Relapse	U3
cMOP__PT08__Relapse	U3
Intermediate Mono-3__AML5292	U3
CD8 TEM__AML5292	U3
CD4 TCM__AML5292	U3
immNeu-1__PT08__Relapse	U3
NK-Mature__AML52-Azacitidine	U3
MultiLin-GMP-1__AML52-Azacitidine	U3
Pro-B-3__PAWWEE	U3
pDC__PT08__Relapse	U3
LMPP-1__AML52-Azacitidine	U3
preNeu__PT08__Relapse	U3
LMPP-1-cycling__PT09_PT13__D30	U3
B Memory-1__AML52-Azacitidine	U3
LMPP-2__PT09_PT13__D30	U3
Non-Classical Mono-2__PAWWEE	U3
T CD4 Activated__HTO6-SRR16208955	U3
MultiLin-GMP-1__PT09_PT13__D30	U3
Multilin-1__PT09_PT13__D30	U3
Mono-2__AML5292	U3
T CD4 Activated__HTO6-SRR16208954	U3
Myeloid intermediate 3__PT08__Relapse	U3
MultiLin-GMP-1__AML5292	U3
Intermediate Mono-1__PAXMIJ	U3
T CD4 Activated__HTO3-SRR16208955	U3
Non-Classical Mono-2__PAXMIJ-Relapse	U3
Plasma Cell__HTO5-SRR16208954	U3
LMPP-2__PT08__Diagnosis	U3
MultiLin-GMP-1__PT08__Diagnosis	U3
T CD4 Activated__HTO5-SRR16208954	U3
ASDC__PT08__Relapse	U3
Plasma Cell__HTO5-SRR16208955	U3
preNeu__AML5	U3
NK-Mature__PT08__D30	U3
Classical-Mono__PT08__Relapse	U3
Intermediate Mono-3__PT08__Relapse	U3
LMPP-1__PT08__Relapse	U3
LMPP-1-cycling__AML5	U3
LMPP-2__PT08__Relapse	U3
Myeloid intermediate 3__AML5292	U3
Mono-1__PT08__Relapse	U3
Mono-2__PT08__Relapse	U3
MultiLin-GMP-1__PT08__Relapse	U3
Multilin-2__PT08__Relapse	U3
Myeloid intermediate 1__PT08__Relapse	U3
MultiLin-GMP-1__AML5	U3
CD8 TEM__hashtag2-SRR16208950	U3
Classical-Mono__PT17__D14	U3
Intermediate Mono-3__AML3050	U3
CLP__TALL3783	U3
Intermediate Mono-3__AML1540	U3
Intermediate Mono-1__AML1540	U3
CD8 TEM__AML1540	U3
B Memory-1__AML1540	U3
Non-Classical Mono-2__AML14	U3
Classical-Mono__TALL3783	U3
Erythroblast-3__TALL3783	U3
Intermediate Mono-3__AML14	U3
Intermediate Mono-2__AML14	U3
Intermediate Mono-1__AML14	U3
Intermediate Mono-3__TALL3783	U3
NK-Mature__AML13	U3
NK-Mature__TALL3783	U3
Non-Classical Mono-2__TALL3783	U3
Pro-B-1__NA-SRR16208930	U3
Pro-B-Early-cycling__NA-SRR16208930	U3
Intermediate Mono-3__AML13	U3
Intermediate Mono-2__AML13	U3
B Memory-1__AML13	U3
Pro-B-3__TALL3783	U3
CD8 TEM__TALL3783	U3
CD4 TCM__TALL3783	U3
B Memory-1__TALL3783	U3
Non-Classical Mono-2__Pt-89_Dx	U3
Non-Classical Mono-2__Pt-69_Rl	U3
B Memory-1__NA-SRR16208930	U3
Plasma Cell__AML1896	U3
NK-Mature__AML1896	U3
Intermediate Mono-3__AML1896	U3
Erythroblast-3__AML1896	U3
CD8 TEM__AML1896	U3
B Memory-1__Pt-89_Dx	U3
B Memory-1__AML1896	U3
Intermediate Mono-1__Pt-89_Dx	U3
Pro-B-cycling-1__TALL3783	U3
Intermediate Mono-2__Pt-89_Dx	U3
Non-Classical Mono-2__AML1552	U3
NK-Mature__AML1552	U3
Erythroblast-2__NA-SRR16208930	U3
Erythroblast-3__NA-SRR16208930	U3
Intermediate Mono-3__NA-SRR16208930	U3
T CD4 Naive-1__AML1540	U3
Non-Classical Mono-2__AML1540	U3
Erythroblast-2__P25__Diagnosis	U3
CD4 TCM__P24__Diagnosis	U3
NK-Mature__P23__Relapse	U3
Intermediate Mono-3__Pt-89_Dx	U3
Intermediate Mono-3__P25__Relapse	U3
T CD4 Activated__TALL3783	U3
T CD4 Naive-1__TALL3783	U3
CLP__TALL4954	U3
Intermediate Mono-3__TALL4954	U3
CD4 TCM__P23__Diagnosis	U3
B Memory-1__NA-SRR16208931	U3
LMPP-2__AML10	U3
Erythroblast-3__AML10	U3
NK-Mature__TALL4954	U3
Erythroblast-2__NA-SRR16208931	U3
Pro-B-1__TALL4954	U3
LMPP-2__AML073	U3
Pro-B-3__TALL4954	U3
Pro-B-Early__TALL4954	U3
Pro-B-Early-cycling__TALL4954	U3
Pro-B-cycling-1__TALL4954	U3
Pro-B-cycling-2__TALL4954	U3
T CD4 Activated__TALL4954	U3
Intermediate Mono-3__NA-SRR16208931	U3
cDC2-2__TALL4954	U3
pre-B__TALL4954	U3
CLP__AML073	U3
CD8 TEM__hashtag2-SRR16208949	U3
Erythroblast-3__AML11	U3
pre-B__NA-SRR16208930	U3
B Memory-1__TALL4954	U3
T CD8 Naive__TALL3862	U3
MultiLin-GMP-1__AML1371	U3
MPP-MEP__AML1371	U3
MDP-1__AML1371	U3
LMPP-2__AML1371	U3
Intermediate Mono-2__AML1371	U3
preNeu__AML12	U3
immNeu-1__AML12	U3
MDP-4__PT02__D30	U3
MultiLin-GMP-1__AML12	U3
Transitional-B-2__TALL3783	U3
Pro-B-cycling-2__NA-SRR16208930	U3
B Memory-1__TALL3862	U3
Intermediate Mono-3__AML12	U3
T CD4 Activated__NA-SRR16208930	U3
MAIT__P23__Diagnosis	U3
Erythroblast-3__TALL3862	U3
B Memory-1__AML12	U3
Pro-B-3__TALL3862	U3
Pro-B-cycling-1__TALL3862	U3
T CD4 Activated__AML11	U3
Pro-B-cycling-2__TALL3862	U3
T CD4 Naive-1__TALL3862	U3
LMPP-2__AML12	U3
Intermediate Mono-1__PT17__D14	U3
cDC2-1__AML1896	U3
Intermediate Mono-3__Pt-69_Rl	U3
B Memory-1__AML2910	U3
Classical-Mono__PT17__Diagnosis	U3
Intermediate Mono-2__PT17__Diagnosis	U3
Intermediate Mono-3__PT17__Diagnosis	U3
Non-Classical Mono-2__AML2451	U3
Mono-2__AML2451	U3
Mono-2__PT17__Diagnosis	U3
B Memory-1__NA-SRR16208928	U3
Intermediate Mono-3__AML2451	U3
Intermediate Mono-2__AML2451	U3
Intermediate Mono-1__AML2451	U3
CD8 TEM__NA-SRR16208928	U3
Classical-Mono__NA-SRR16208928	U3
BMCP-1__PT18__Diagnosis	U3
Classical-Mono__AML2451	U3
Non-Classical Mono-2__P26__Relapse	U3
LMPP-2__PT18__Diagnosis	U3
CD8 TEM__AML2451	U3
Erythroblast-3__NA-SRR16208928	U3
Classical-Mono__Pt-12_Dx	U3
Intermediate Mono-1__Pt-12_Dx	U3
BMCP-1__PT17__Diagnosis	U3
immNeu-2__PT17__D30	U3
cMOP__PT17__D30	U3
CD8 TEM__AML2910	U3
Intermediate Mono-3__PT17__D14	U3
Erythroblast-1__AML3050	U3
CLP__AML3050	U3
Mono-2__PT17__D14	U3
MultiLin-GMP-1__PT17__D14	U3
B Memory-2__AML3050	U3
Myeloid intermediate 3__PT17__D14	U3
B Memory-1__AML3050	U3
MultiLin-GMP-1__MDS585	U3
cMOP__PT17__D14	U3
Intermediate Mono-2__Pt-12_Dx	U3
BMCP-1__PT17__D30	U3
MEP-Eryth-2__PT17__D30	U3
MKP-early__PT17__D30	U3
Pro-B-cycling-1__AML2910	U3
Pro-B-Early-cycling__AML2910	U3
MultiLin-GMP-1__PT17__D30	U3
Non-Classical Mono-2__AML2910	U3
NK-Mature__AML2910	U3
Multilin-1__MDS585	U3
Plasma Cell__MDS585	U3
Pro-B-Early-cycling__PT17__D30	U3
MEP-1__PT17__D30	U3
Plasma Cell__NA-SRR16208929	U3
B Memory-2__AML2451	U3
Intermediate Mono-3__Pt-12_Dx	U3
Intermediate Mono-3__Pt-16_Dx	U3
Intermediate Mono-2__NA-SRR16208929	U3
Intermediate Mono-3__NA-SRR16208929	U3
Non-Classical Mono-2__Pt-16_Dx	U3
LMPP-2__NA-SRR16208929	U3
B Memory-1__AML2123	U3
MAIT__NA-SRR16208929	U3
Intermediate Mono-1__Pt-20_Dx	U3
MultiLin-GMP-1__Pt-20_Dx	U3
Non-Classical Mono-2__Pt-20_Dx	U3
CD4 TCM__P26__Diagnosis	U3
MKP-late__AML1	U3
LMPP-2__Pt-69_Dx	U3
T CD4 Naive-1__P25__Relapse	U3
Non-Classical Mono-2__Pt-69_Dx	U3
MEP-Eryth-2__P25__Relapse	U3
MEP-2__P25__Relapse	U3
NK-Mature__NA-SRR16208929	U3
Non-Classical Mono-2__NA-SRR16208929	U3
CD8 TEM__Pt-69_Rl	U3
Intermediate Mono-1__Pt-69_Rl	U3
LMPP-2__AML2123	U3
Intermediate Mono-1__NA-SRR16208929	U3
Non-Classical Mono-1__AML2123	U3
B Memory-1__AML22-Decitabine	U3
Non-Classical Mono-2__AML22-Decitabine	U3
NK-Mature__AML22-Decitabine	U3
LMPP-2__Pt-12_Dx	U3
MultiLin-GMP-1__AML22-Decitabine	U3
Intermediate Mono-1__NA-SRR16208928	U3
Mono-2__AML22-Decitabine	U3
Intermediate Mono-1__P26__Relapse	U3
Non-Classical Mono-2__Pt-12_Dx	U3
Intermediate Mono-2__NA-SRR16208928	U3
MAIT__NA-SRR16208928	U3
B Memory-1__AML2451	U3
