	cluster
cDC2-2__98-31_AfInv16_34F	U35
Intermediate Mono-1__hashtag4-SRR16208950	U35
cDC2-2__PAUMTZ-EoT	U35
LMPP-1__AML6	U35
Intermediate Mono-1__HTO3-SRR16208955	U35
Intermediate Mono-2__hashtag4-SRR16208950	U35
Classical-Mono__98-31_AfInv16_34F	U35
Intermediate Mono-1__98-31_AfInv16_34F	U35
Intermediate Mono-2__HTO3-SRR16208955	U35
Intermediate Mono-3__HTO3-SRR16208955	U35
Intermediate Mono-2__98-31_AfInv16_34F	U35
CD4 TCM__98-31_AfInv16_34F	U35
Classical-Mono__P01__Relapse	U35
Non-Classical Mono-2__HTO6-SRR16208954	U35
cDC2-2__AML3948	U35
cDC2-2__hashtag4-SRR16208950	U35
pDC__hashtag4-SRR16208950	U35
Mono-2__4440_AfInv16_P24M	U35
Intermediate Mono-2__AML0048	U35
T CD4 Naive-1__AML4	U35
Intermediate Mono-1__PAXMIJ-Relapse	U35
Intermediate Mono-3__hashtag4-SRR16208950	U35
Erythroblast-1__AML4	U35
Intermediate Mono-2__1009_AfInv16_29M	U35
Intermediate Mono-3__1009_AfInv16_29M	U35
Classical-Mono__562_AfInv16_25F	U35
ERP-7__AML4	U35
Intermediate Mono-1__562_AfInv16_25F	U35
Intermediate Mono-2__562_AfInv16_25F	U35
Intermediate Mono-3__AML4340	U35
Intermediate Mono-3__hashtag4-SRR16208965	U35
Non-Classical Mono-2__AML4897	U35
Intermediate Mono-1__NA-SRR16208930	U35
Intermediate Mono-1__AML4897	U35
Intermediate Mono-1__1009_AfInv16_29M	U35
Intermediate Mono-1__NA-SRR16208931	U35
Non-Classical Mono-2__AML3	U35
Mono-2__AML3	U35
pre-DC-3__98-31_AfInv16_34F	U35
CD4 TCM__AML5	U35
B Memory-2__AML5	U35
Classical-Mono__HTO6-SRR16208955	U35
Intermediate Mono-1__HTO6-SRR16208955	U35
Intermediate Mono-2__HTO6-SRR16208955	U35
Intermediate Mono-3__HTO6-SRR16208955	U35
Non-Classical Mono-2__HTO6-SRR16208955	U35
pDC__AML3948	U35
Intermediate Mono-2__1147_EInv16_44M	U35
Intermediate Mono-1__NA-SRR16208932	U35
cDC2-1__HTO6-SRR16208955	U35
Intermediate Mono-3__hashtag4-SRR16208967	U35
Intermediate Mono-1__AML3	U35
Non-Classical Mono-2__PAUMTZ	U35
Non-Classical Mono-2__hashtag4-SRR16208950	U35
Intermediate Mono-2__AML3	U35
Intermediate Mono-3__AML3	U35
cDC1__4440_AfInv16_P24M	U35
Mono-1__AML3	U35
Classical-Mono__AML3	U35
B Memory-2__hashtag4-SRR16208950	U35
Intermediate Mono-1__AML-11	U35
Intermediate Mono-1__PAWWEE	U35
Multilin-1__AML6	U35
B Memory-2__hashtag4-SRR16208949	U35
Intermediate Mono-1__AML3762	U35
Intermediate Mono-1__508084__Diagnosis	U35
cDC2-2__HTO2-SRR16208956	U35
Classical-Mono__hashtag4-SRR16208949	U35
MPP-MEP__AML6	U35
Intermediate Mono-2__568_AfInv16_P24M	U35
T CD4 Naive-1__1702-Et922-66F	U35
Intermediate Mono-1__hashtag4-SRR16208949	U35
Intermediate Mono-2__hashtag4-SRR16208949	U35
Mono-2__301_AfInv16_29M	U35
Intermediate Mono-3__hashtag4-SRR16208949	U35
pDC__562_AfInv16_25F	U35
Intermediate Mono-3__568_AfInv16_P24M	U35
Non-Classical Mono-2__hashtag4-SRR16208949	U35
cDC2-2__AML1	U35
MultiLin-GMP-1__AML2	U35
MAIT__AML9	U35
ASDC__301_AfInv16_29M	U35
Non-Classical Mono-2__HTO2-SRR16208956	U35
CD4 TCM__508084__Diagnosis	U35
LMPP-2__4440_AfInv16_P24M	U35
Non-Classical Mono-2__AML0024	U35
MAIT__AML7	U35
CD8 TEM__AML9	U35
Intermediate Mono-2__AML012	U35
Intermediate Mono-3__AML012	U35
Intermediate Mono-2__4440_AfInv16_P24M	U35
cDC2-2__AML0024	U35
Intermediate Mono-1__AML012	U35
Intermediate Mono-2__301_AfInv16_29M	U35
Classical-Mono__HTO2-SRR16208956	U35
Intermediate Mono-1__AML-21-CR	U35
Intermediate Mono-1__HTO2-SRR16208956	U35
Classical-Mono__AML012	U35
Classical-Mono__568_AfInv16_P24M	U35
Intermediate Mono-3__301_AfInv16_29M	U35
Intermediate Mono-2__HTO2-SRR16208956	U35
Intermediate Mono-1__301_AfInv16_29M	U35
Intermediate Mono-3__4440_AfInv16_P24M	U35
Mono-2__AML012	U35
Intermediate Mono-1__171_Af_N1c	U35
Intermediate Mono-1__AML2451	U35
cDC2-1__AML1	U35
Intermediate Mono-1__AML0114	U35
Non-Classical Mono-2__171_Af_N1c	U35
Non-Classical Mono-2__AML3133	U35
Intermediate Mono-2__AML3133	U35
cDC2-2__301_AfInv16_29M	U35
Non-Classical Mono-2__4440_AfInv16_P24M	U35
Intermediate Mono-2__HTO3-SRR16208954	U35
cMOP__AML2	U35
pDC__301_AfInv16_29M	U35
Intermediate Mono-1__AML3133	U35
Classical-Mono__AML3133	U35
T CD4 Naive-1__AML9	U35
cDC2-1__301_AfInv16_29M	U35
cDC2-2__hashtag4-SRR16208949	U35
Intermediate Mono-3__HTO3-SRR16208954	U35
cDC2-1__4440_AfInv16_P24M	U35
Classical-Mono__AML3730	U35
MDP-3__4440_AfInv16_P24M	U35
CD8 TEM__AML3050	U35
cDC2-1__AML012	U35
Non-Classical Mono-2__AML1	U35
Classical-Mono__AML3050	U35
Intermediate Mono-1__AML3050	U35
Intermediate Mono-1__hashtag5-SRR16208965	U35
Intermediate Mono-2__AML3050	U35
NK-Mature__4440_AfInv16_P24M	U35
Intermediate Mono-1__HTO3-SRR16208954	U35
pre-DC-1__301_AfInv16_29M	U35
Non-Classical Mono-2__AML012	U35
MDP-1__4440_AfInv16_P24M	U35
Non-Classical Mono-2__AML3050	U35
Non-Classical Mono-2__301_AfInv16_29M	U35
T CD4 Naive-2__869586__Diagnosis	U36
T CD8 Naive__869586__Diagnosis	U36
MPP-1__PT09__Diagnosis	U36
T CD4 Naive-1__869586__Diagnosis	U36
MultiLin-GMP-3__868442__Diagnosis	U36
cDC2-2__PT08__Diagnosis	U36
Myeloid intermediate 1__869586__Diagnosis	U36
LMPP-1-cycling__PT08__Diagnosis	U36
Multilin-2__508084__Diagnosis	U36
Multilin-1__508084__Diagnosis	U36
LMPP-2__PT08__Diagnosis	U36
MultiLin-GMP-3__508084__Diagnosis	U36
LMPP-1-cycling__PT08__Relapse	U36
LMPP-1__452198__Relapse	U36
Multilin-1__869586__Diagnosis	U36
LMPP-1-cycling__452198__Relapse	U36
MDP-1__508084__Diagnosis	U36
LMPP-1__PT08__Relapse	U36
Erythroblast-3__PAXMIJ-EoT	U36
MultiLin-GMP-2__868442__Diagnosis	U36
Myeloid intermediate 3__PT08__Diagnosis	U36
MDP-1__hashtag2-SRR16208967	U36
Erythroblast-3__hashtag2-SRR16208949	U36
LMPP-1-cycling__10DD-1003__Diagnosis	U36
MultiLin-GMP-1__hashtag2-SRR16208965	U36
MAIT__hashtag6-SRR16208967	U36
T CD4 Activated__hashtag6-SRR16208965	U36
MultiLin-GMP-1__hashtag2-SRR16208967	U36
LMPP-1__PT02__Diagnosis	U36
LMPP-1-cycling__PT02__Diagnosis	U36
LMPP-1-cycling__hashtag2-SRR16208966	U36
MultiLin-GMP-1__hashtag2-SRR16208966	U36
LMPP-2__PT02__Diagnosis	U36
MDP-2__PT02__Diagnosis	U36
MPP-MEP__PT02__Diagnosis	U36
MultiLin-GMP-2__PT02__Diagnosis	U36
LMPP-1-cycling__hashtag2-SRR16208967	U36
LMPP-2__hashtag2-SRR16208967	U36
MDP-1__hashtag2-SRR16208965	U36
LMPP-1-cycling__hashtag2-SRR16208965	U36
BMCP-1__hashtag2-SRR16208965	U36
MPP-2__PT01__Diagnosis	U36
MDP-2__508084__Diagnosis	U36
MultiLin-GMP-2__452198__Relapse	U36
Multilin-2__868442__Diagnosis	U36
LMPP-1-cycling__PT01__D30	U36
MPP-2__PT07__D14	U36
LMPP-1-cycling__596_E_N1c	U36
Plasma Cell__1076_AfInv16_51M	U36
Multilin-1__868442__Diagnosis	U36
Multilin-2__PT02__Diagnosis	U36
Multilin-1__PT02__Diagnosis	U36
Myeloid intermediate 1__PT08__Relapse	U36
MultiLin-GMP-3__PT02__Diagnosis	U36
HSC-2__PT01__Diagnosis	U36
LMPP-1-cycling__PT01__Diagnosis	U36
MPP-MEP__PT08__Relapse	U36
LMPP-2__PT01__Diagnosis	U36
HSC-1__PT01__Diagnosis	U36
immNeu-1__868442__Diagnosis	U36
T CD4 Naive-1__1036_EInv16_22M	U36
immNeu-1__869586__Diagnosis	U36
T CD4 Activated__hashtag4-SRR16208967	U36
LMPP-1__508084__Relapse	U36
LMPP-1__508084__Diagnosis	U36
LMPP-1-cycling__508084__Diagnosis	U36
BMCP-1__10DD-1051__Treatment	U36
Plasma Cell__508084__Relapse	U36
MKP-early__10DD-1051__Treatment	U36
LMPP-2__508084__Diagnosis	U36
Erythroblast-3__hashtag4-SRR16208950	U36
T CD4 Naive-2__10DD-1051__Treatment	U36
T CD8 Naive__10DD-1051__Treatment	U36
T CD8 Naive__827494__Diagnosis	U36
BMCP-1__10DD-1058__Diagnosis	U36
Myeloid intermediate 2__P20__Relapse	U36
Multilin-1__P20__Relapse	U36
LMPP-1__868442__Diagnosis	U36
B Memory-2__10DD-1009__Relapse	U36
MPP-MEP__P20__Relapse	U36
MEP-Eryth-2__P20__Relapse	U36
MEP-2__P20__Relapse	U36
LMPP-2__P20__Relapse	U36
preNeu__727_EInv16_35M	U36
LMPP-1-cycling__P20__Relapse	U36
LMPP-1__P20__Relapse	U36
Myeloid intermediate 3__P20__Relapse	U36
T CD4 Naive-1__827494__Diagnosis	U36
LMPP-1-cycling__508084__Relapse	U36
BMCP-1__P26__Relapse	U36
T CD4 Naive-2__10DD-1014__Diagnosis	U36
T CD4 Naive-2__10DD-1014__Treatment	U36
T CD4 Naive-1__10DD-1014__Diagnosis	U36
MPP-MEP__508084__Relapse	U36
Multilin-2__PT13__Diagnosis	U36
LMPP-1__PT15__Diagnosis	U36
LMPP-1-cycling__PT15__Diagnosis	U36
LMPP-2__PT15__Diagnosis	U36
Multilin-2__PT15__Diagnosis	U36
LMPP-2__PT15__Relapse	U36
MPP-1__PT15__Relapse	U36
MDP-2__508084__Relapse	U36
MultiLin-GMP-2__508084__Relapse	U36
LMPP-1-cycling__10DD-1009__Relapse	U36
LMPP-1__452198__Diagnosis	U36
Multilin-1__508084__Relapse	U36
LMPP-1-cycling__452198__Diagnosis	U36
Multilin-2__508084__Relapse	U36
LMPP-1-cycling__PT19__Relapse	U36
LMPP-2__PT19__Relapse	U36
MDP-2__PT19__Relapse	U36
CD4 TCM__827494__Diagnosis	U36
T CD4 Naive-2__10DD-1010__Relapse	U36
MPP-1__PT19__Relapse	U36
LMPP-2__508084__Relapse	U36
ERP-2__P20__Relapse	U36
T CD4 Naive-2__10DD-1009__Diagnosis	U36
LMPP-1-cycling__Pt-20_Dx	U36
LMPP-1-cycling__868442__Diagnosis	U36
ERP-8__hashtag4-SRR16208967	U36
MEP-2__868442__Diagnosis	U36
Multilin-2__P19__Diagnosis	U36
MPP-MEP__P19__Diagnosis	U36
BMCP-1__10DD-1058__Treatment	U36
LMPP-1-cycling__P19__Diagnosis	U36
T CD8 Naive__10DD-1003__Relapse	U36
T CD4 Naive-2__10DD-1003__Relapse	U36
MPP-2__P18__Relapse	U36
T CD4 Naive-1__10DD-1003__Relapse	U36
MPP-MEP__10DD-1009__Relapse	U36
Erythroblast-3__PT10__Relapse	U36
Plasma Cell__452198__Diagnosis	U36
MAIT__hashtag4-SRR16208965	U36
MPP-MEP__868442__Diagnosis	U36
ERP-8__hashtag4-SRR16208965	U36
MultiLin-GMP-2__869586__Relapse	U36
preNeu__PT10__Diagnosis	U36
Multilin-2__PT10__Diagnosis	U36
MultiLin-GMP-2__PT10__Diagnosis	U36
preNeu__869586__Diagnosis	U36
MPP-MEP__PT10__Diagnosis	U36
MDP-2__PT10__Diagnosis	U36
LMPP-2__PT10__Diagnosis	U36
LMPP-1-cycling__PT10__Diagnosis	U36
MultiLin-GMP-1__Pt-89_Dx	U36
LMPP-1__PT10__Diagnosis	U36
MEP-1__868442__Diagnosis	U36
LMPP-2__Pt-89_Dx	U36
MDP-2__868442__Diagnosis	U36
cDC1__Pt-20_Dx	U36
cMOP__Pt-20_Dx	U36
Intermediate Mono-3__Pt-69_Dx	U36
MKP-early__Pt-69_Dx	U36
Erythroblast-3__PAUMTZ	U36
Multilin-2__P20__Diagnosis	U36
Multilin-1__P20__Diagnosis	U36
MultiLin-GMP-3__P20__Diagnosis	U36
MPP-MEP__P20__Diagnosis	U36
MKP-late__P20__Diagnosis	U36
MEP-2__P20__Diagnosis	U36
LMPP-2__P20__Diagnosis	U36
LMPP-1-cycling__P20__Diagnosis	U36
LMPP-1__P20__Diagnosis	U36
Plasma Cell__869586__Relapse	U36
Mono-1__Pt-69_Rl	U36
Multilin-2__869586__Relapse	U36
MultiLin-GMP-1__Pt-69_Rl	U36
Multilin-1__869586__Relapse	U36
LMPP-1-cycling__PT13__Diagnosis	U36
LMPP-1-cycling__10DD-1009__Diagnosis	U36
MultiLin-GMP-3__869586__Relapse	U36
LMPP-2__P19__Relapse	U36
LMPP-1-cycling__Pt-89_Dx	U36
MPP-MEP__Pt-89_Dx	U36
MultiLin-GMP-2__452198__Diagnosis	U36
LMPP-1__AML-21	U36
Multilin-2__10DD-1070__Diagnosis	U36
MPP-MEP__AML-19-R1	U36
LMPP-2__P06__Relapse	U36
Multilin-2__AML-19-R1	U36
Plasma Cell__AML2910	U36
T CD4 Activated__hashtag6-SRR16208967	U36
LMPP-1-cycling__287_AfInv_P53F_N1c	U36
Non-Classical Mono-2__P06__Diagnosis	U36
LMPP-2__287_AfInv_P53F_N1c	U36
Mono-1__P06__Diagnosis	U36
T CD4 Activated__3410_AfST8_P64M	U36
immNeu-1__1239_EST8_44M_N1c	U36
Myeloid intermediate 1__1239_EST8_44M_N1c	U36
Multilin-1__1239_EST8_44M_N1c	U36
Multilin-2__AML-10	U36
LMPP-2__AML-19-R2	U36
LMPP-1__AML-7_CCHMC	U36
HSC-2__P05__Relapse	U36
Multilin-1__287_AfInv_P53F_N1c	U36
MultiLin-GMP-1__287_AfInv_P53F_N1c	U36
MPP-MEP__287_AfInv_P53F_N1c	U36
LMPP-2__AML-10	U36
Multilin-2__AML-7_CCHMC	U36
Erythroblast-3__AML0160	U36
MDP-1__P06__Relapse	U36
LMPP-1-cycling__AML-19	U36
Multilin-1__AML-19-R2	U36
MultiLin-GMP-1__AML-7_CCHMC	U36
MPP-1__AML-19-R2	U36
HSC-1__1239_EST8_44M_N1c	U36
LMPP-1-cycling__AML-7_CCHMC	U36
ERP-1__P05__Relapse	U36
Erythroblast-3__AML4340	U36
LMPP-1-cycling__AML-10	U36
MDP-2__P06__Relapse	U36
MPP-MEP__P06__Relapse	U36
LMPP-1-cycling__AML14	U36
LMPP-2__AML14	U36
MDP-2__AML14	U36
MPP-1__AML14	U36
MPP-MEP__AML14	U36
Multilin-1__AML14	U36
Multilin-2__AML14	U36
Myeloid intermediate 2__AML14	U36
Erythroblast-3__10DD-1065__Treatment	U36
cDC1__AML14	U36
pre-DC-2__AML14	U36
Erythroblast-3__AML0361	U36
LMPP-1__AML-19-Dx2	U36
LMPP-1-cycling__AML-19-Dx2	U36
MAIT__AML-19-Dx2	U36
Plasma Cell__2660_Ast82_38M	U36
T CD4 Naive-2__10DD-1065__Treatment	U36
LMPP-1-cycling__AML2910	U36
MultiLin-GMP-2__P06__Relapse	U36
Plasma Cell__AML2451	U36
MPP-1__AML-19-R1	U36
LMPP-2__AML-19-R1	U36
ERP-1__AML-19-R1	U36
MEP-2__P06__Relapse	U36
LMPP-1-cycling__AML-01	U36
Multilin-2__AML-19-Dx2	U36
Plasma Cell__1744_E_N1c	U36
Multilin-1__AML-19-Dx2	U36
LMPP-1__10DD-1070__Diagnosis	U36
Erythroblast-3__AML0310	U36
MultiLin-GMP-3__AML-19-Dx2	U36
Myeloid intermediate 1__AML-19-Dx2	U36
T CD4 Naive-2__10DD-1065__Diagnosis	U36
cDC2-2__287_AfInv_P53F_N1c	U36
Multilin-2__P04__Relapse	U36
MPP-MEP__10DD-1086__Diagnosis	U36
MPP-MEP__P03__Relapse	U36
LMPP-2__P03__Relapse	U36
LMPP-1-cycling__10DD-1086__Diagnosis	U36
Multilin-1__AML0048	U36
LMPP-1__10DD-1086__Diagnosis	U36
Multilin-2__10DD-1085__Relapse	U36
MDP-2__10DD-1085__Relapse	U36
LMPP-1-cycling__10DD-1085__Relapse	U36
T CD4 Naive-2__10DD-1079__Relapse	U36
MEP-Eryth-2__P02__Diagnosis	U36
MEP-2__332131__Diagnosis	U36
MDP-1__P02__Diagnosis	U36
T CD4 Naive-2__10DD-1085__Diagnosis	U36
LMPP-2__P02__Diagnosis	U36
CD4 TCM__922185__Diagnosis	U36
MPP-MEP__10DD-1085__Diagnosis	U36
MultiLin-GMP-3__AML-01	U36
LMPP-1-cycling__AML-04	U36
Multilin-2__AML-04	U36
Erythroblast-3__AML0048	U36
LMPP-1-cycling__AML-07	U36
LMPP-1__P01__Diagnosis	U36
MultiLin-GMP-3__10DD-1086__Diagnosis	U36
LMPP-1-cycling__P01__Diagnosis	U36
MultiLin-GMP-2__AML-07	U36
Multilin-2__AML-07	U36
Multilin-2__P01__Diagnosis	U36
T CD8 Naive__922185__Diagnosis	U36
T CD4 Naive-2__922185__Diagnosis	U36
MEP-2__10DD-1085__Diagnosis	U36
MPP-MEP__P01__Diagnosis	U36
preNeu__287_AfInv_P53F_N1c	U36
T CD4 Naive-1__10DD-1086__Diagnosis	U36
T CD4 Naive-2__P03__Relapse	U36
CD4 TCM__AML012	U36
LMPP-1__AML-10	U36
Multilin-2__AML-09	U36
MultiLin-GMP-2__AML-09	U36
Multilin-2__AML0114	U36
LMPP-1-cycling__AML0114	U36
LMPP-1-cycling__AML9	U36
MPP-MEP__P04__Relapse	U36
LMPP-2__AML9	U36
MultiLin-GMP-2__AML9	U36
MDP-2__AML-09	U36
LMPP-2__AML-09	U36
MDP-2__P04__Relapse	U36
Erythroblast-3__AML008	U36
LMPP-1-cycling__AML-09	U36
LMPP-2__P04__Relapse	U36
LMPP-1__AML-09	U36
T CD4 Naive-2__10DD-1086__Diagnosis	U36
MPP-MEP__P04__Diagnosis	U36
T CD8 Naive__10DD-1086__Diagnosis	U36
Erythroblast-3__10DD-1086__Treatment	U36
LMPP-1__10DD-1086__Treatment	U36
T CD4 Naive-2__10DD-1070__Treatment	U36
Plasma Cell__P03__Relapse	U36
LMPP-1-cycling__10DD-1086__Treatment	U36
LMPP-1__P04__Relapse	U36
Myeloid intermediate 3__HTO2-SRR16208956	U36
Multilin-1__10DD-1086__Treatment	U36
LMPP-1-cycling__AML-08	U36
LMPP-1-cycling__P04__Relapse	U36
T CD4 Naive-1__AML-08	U36
MEP-2__10DD-1086__Treatment	U36
Erythroblast-3__AML1371	U36
BMCP-1__AML-01	U36
MPP-2__P10__Diagnosis	U36
MPP-2__10DD-1061__Relapse	U36
Multilin-2__AML-21	U36
Multilin-1__P10__Diagnosis	U36
Myeloid intermediate 1__AML-19-Dx1	U36
LMPP-1-cycling__AML-21-R1	U36
Multilin-2__P10__Diagnosis	U36
MPP-MEP__AML-17-R2	U36
LMPP-1-cycling__P10__Relapse	U36
LMPP-2__AML-21-R1	U36
MDP-2__P10__Relapse	U36
T CD4 Naive-2__220882__Treatment	U36
T CD4 Naive-2__220882__Relapse	U36
BMCP-1__AML-22	U36
MultiLin-GMP-3__AML-19-Dx1	U36
cDC1__P10__Relapse	U36
MPP-MEP__P10__Relapse	U36
Myeloid intermediate 2__P10__Relapse	U36
MPP-2__AML-19-Dx1	U36
Multilin-2__AML-19-Dx1	U36
LMPP-1-cycling__P10__Diagnosis	U36
Multilin-2__P10__Relapse	U36
MDP-2__AML-17	U36
T CD4 Naive-2__184874__Diagnosis	U36
LMPP-1-cycling__AML-22	U36
MDP-2__AML-21-R1	U36
cDC1__AML-17	U36
LMPP-1-cycling__AML-19-Dx1	U36
MPP-MEP__AML-17	U36
T CD4 Naive-2__10DD-1062__Treatment	U36
MPP-MEP__AML-17-R1	U36
MPP-MEP__AML-21-R1	U36
Multilin-2__AML-21-R1	U36
T CD4 Naive-2__10DD-1062__Diagnosis	U36
HSC-1__AML-21-R1	U36
LMPP-1__AML-19-Dx1	U36
Erythroblast-2__P11__Diagnosis	U36
T CD8 Naive__10DD-1062__Diagnosis	U36
CD4 TCM__10DD-1086__Diagnosis	U38
B Memory-2__10DD-1086__Diagnosis	U38
CD8 TEM__10DD-1086__Diagnosis	U38
B Memory-1__10DD-1086__Diagnosis	U38
CD8 TEM__10DD-1085__Relapse	U38
MAIT__10DD-1085__Relapse	U38
MPP-2__10DD-1003__Relapse	U38
LMPP-2__10DD-1085__Relapse	U38
CD4 TCM__869586__Diagnosis	U38
T CD4 Naive-1__10DD-1085__Relapse	U38
Non-Classical Mono-2__10DD-1085__Relapse	U38
CD4 TCM__10DD-1009__Diagnosis	U38
NK-Mature__10DD-1085__Relapse	U38
MAIT__220882__Relapse	U38
T CD8 Naive__10DD-1085__Relapse	U38
T CD8 Naive__10DD-1003__Diagnosis	U38
NK-Mature__10DD-1086__Diagnosis	U38
CD8 TEM__452198__Relapse	U38
MAIT__10DD-1003__Relapse	U38
NK-Mature__868442__Diagnosis	U38
MultiLin-GMP-1__10DD-1009__Diagnosis	U38
MultiLin-GMP-3__PT07__D14	U38
B Memory-2__220882__Treatment	U38
MPP-1__PT07__D14	U38
MEP-1__PT07__D14	U38
MAIT__452198__Relapse	U38
LMPP-1-cycling__PT07__D14	U38
CD4 TCM__PT07__D14	U38
cDC2-2__220882__Relapse	U38
MEP-2__10DD-1003__Relapse	U38
B Memory-2__10DD-1086__Treatment	U38
MEP-Eryth-1__220882__Relapse	U38
B Memory-1__10DD-1086__Treatment	U38
B Memory-1__869586__Diagnosis	U38
Myeloid intermediate 1__10DD-1009__Relapse	U38
Myeloid intermediate 2__10DD-1009__Relapse	U38
Myeloid intermediate 3__10DD-1009__Relapse	U38
B Memory-2__869586__Diagnosis	U38
MAIT__10DD-1009__Diagnosis	U38
T CD4 Naive-1__220882__Relapse	U38
CD4 TCM__10DD-1085__Relapse	U38
Intermediate Mono-2__10DD-1009__Diagnosis	U38
Classical-Mono__10DD-1009__Diagnosis	U38
NK-Mature__220882__Relapse	U38
CD8 TEM__10DD-1009__Diagnosis	U38
MAIT__10DD-1086__Diagnosis	U38
T CD8 Naive__220882__Relapse	U38
T CD8 Naive__10DD-1085__Diagnosis	U38
Pro-B-2__10DD-1009__Relapse	U38
CD4 TCM__220882__Relapse	U38
MAIT__869586__Diagnosis	U38
MAIT__10DD-1085__Diagnosis	U38
Non-Classical Mono-1__10DD-1010__Diagnosis	U38
NK-Mature__452198__Diagnosis	U38
Osteoblast__10DD-1010__Diagnosis	U38
Intermediate Mono-2__10DD-1085__Diagnosis	U38
Mono-2__869586__Diagnosis	U38
T CD8 Naive__10DD-1010__Diagnosis	U38
CD8 TEM__10DD-1085__Diagnosis	U38
Non-Classical Mono-2__10DD-1003__Relapse	U38
B Memory-2__10DD-1085__Diagnosis	U38
B Memory-1__10DD-1085__Diagnosis	U38
Intermediate Mono-2__332131__Diagnosis	U38
NK-Mature__10DD-1010__Diagnosis	U38
NK-Mature__220882__Diagnosis	U38
T CD8 Naive__10DD-1082__Treatment	U38
NK-Mature__869586__Diagnosis	U38
Multilin-2__10DD-1003__Relapse	U38
Osteoblast__869586__Diagnosis	U38
T CD4 Naive-2__10DD-1082__Treatment	U38
NK-Mature__10DD-1082__Treatment	U38
cDC2-1__10DD-1003__Relapse	U38
MultiLin-GMP-2__10DD-1082__Treatment	U38
T CD4 Naive-1__220882__Diagnosis	U38
CD4 TCM__869586__Relapse	U38
CD8 TEM__869586__Relapse	U38
MultiLin-GMP-1__10DD-1082__Treatment	U38
NK-Mature__10DD-1003__Relapse	U38
cDC2-2__10DD-1003__Relapse	U38
MAIT__220882__Diagnosis	U38
CD8 TEM__220882__Diagnosis	U38
B Memory-1__10DD-1009__Diagnosis	U38
B Memory-1__220882__Diagnosis	U38
MPP-MEP__10DD-1003__Relapse	U38
CD8 TEM__332131__Diagnosis	U38
T CD4 Naive-1__10DD-1085__Diagnosis	U38
NK-Mature__10DD-1009__Relapse	U38
CD4 TCM__220882__Treatment	U38
Pro-B-3__10DD-1009__Relapse	U38
Pro-B-Early__10DD-1009__Relapse	U38
CD8 TEM__869586__Diagnosis	U38
Pro-B-Early-cycling__10DD-1009__Relapse	U38
preNeu__10DD-1009__Relapse	U38
CD4 TCM__10DD-1010__Diagnosis	U38
CD8 TEM__10DD-1010__Diagnosis	U38
Classical-Mono__10DD-1010__Diagnosis	U38
Intermediate Mono-2__10DD-1010__Diagnosis	U38
Non-Classical Mono-2__10DD-1085__Diagnosis	U38
MAIT__10DD-1010__Diagnosis	U38
MDP-1__10DD-1010__Diagnosis	U38
NK-Mature__10DD-1085__Diagnosis	U38
MDP-2__10DD-1010__Diagnosis	U38
pre-DC-2__508084__Diagnosis	U38
BMCP-1__10DD-1009__Diagnosis	U38
Mono-1__10DD-1003__Relapse	U38
MDP-1__10DD-1085__Diagnosis	U38
B Memory-2__220882__Diagnosis	U38
CD4 TCM__220882__Diagnosis	U38
Multilin-2__10DD-1010__Diagnosis	U38
B Memory-2__10DD-1009__Diagnosis	U38
B Memory-1__508084__Relapse	U38
CD8 TEM__220882__Relapse	U38
CD8 TEM__220882__Treatment	U38
Pro-B-2__10DD-1009__Diagnosis	U38
CD4 TCM__332131__Diagnosis	U38
CD4 TCM__10DD-1003__Diagnosis	U38
T CD8 Naive__10DD-1002__Treatment	U38
T CD4 Naive-1__10DD-1002__Treatment	U38
NK-Mature__10DD-1002__Treatment	U38
B Memory-1__827494__Diagnosis	U38
MPP-1__10DD-1002__Treatment	U38
MAIT__10DD-1002__Treatment	U38
CD8 TEM__10DD-1002__Treatment	U38
CD4 TCM__10DD-1002__Treatment	U38
Intermediate Mono-2__10DD-1003__Relapse	U38
T CD8 Naive__10DD-1002__Diagnosis	U38
T CD4 Naive-2__10DD-1002__Diagnosis	U38
CD8 TEM__10DD-1003__Diagnosis	U38
T CD4 Naive-1__10DD-1002__Diagnosis	U38
NK-Mature__AML-19-Dx2	U38
NK-Mature__10DD-1002__Diagnosis	U38
MAIT__10DD-1002__Diagnosis	U38
ERP-8__10DD-1002__Diagnosis	U38
CD8 TEM__10DD-1002__Diagnosis	U38
Mono-2__184874__Diagnosis	U38
CD4 TCM__10DD-1002__Diagnosis	U38
cDC2-1__AML-19-Dx2	U38
CD8 TEM__AML-19-R1	U38
MAIT__AML-19-Dx1	U38
B Memory-2__827494__Diagnosis	U38
LMPP-1-cycling__10DD-1003__Relapse	U38
Intermediate Mono-3__10DD-1003__Relapse	U38
Classical-Mono__10DD-1003__Diagnosis	U38
MAIT__10DD-1003__Diagnosis	U38
MEP-2__10DD-1003__Diagnosis	U38
Classical-Mono__184874__Diagnosis	U38
CD8 TEM__184874__Diagnosis	U38
CD4 TCM__184874__Diagnosis	U38
B Memory-2__184874__Diagnosis	U38
B Memory-1__184874__Diagnosis	U38
T CD4 Naive-2__10DD-1003__Diagnosis	U38
cDC2-1__AML-19-Dx1	U38
T CD4 Naive-1__430998__Diagnosis	U38
T CD8 Naive__430998__Diagnosis	U38
NK-Mature__10DD-1003__Diagnosis	U38
cDC2-2__10DD-1003__Diagnosis	U38
Multilin-1__10DD-1003__Diagnosis	U38
