	cluster
MPP-MEP__P04__Relapse	U6
MDP-1__TALL3862	U6
Pro-B-3__TALL3862	U6
Pro-B-cycling-1__TALL3862	U6
T CD4 Naive-1__TALL3862	U6
Pro-B-3__PAUMTZ-EoT	U6
MAIT__AML-19-R1	U6
B Memory-1__0817_E_N1c	U6
HSC-1__AML2	U6
Intermediate Mono-1__AML1371	U6
B Memory-1__AML-01	U6
immNeu-1__P24__Relapse	U6
MPP-MEP__AML033	U6
cMOP__P24__Relapse	U6
T CD4 Naive-1__220882__Diagnosis	U6
MPP-MEP__727_EInv16_35M	U6
Myeloid intermediate 1__P24__Diagnosis	U6
Myeloid intermediate 3__P11__Diagnosis	U6
Myeloid intermediate 3__P24__Diagnosis	U6
cDC2-1__AML6	U6
Multilin-2__220882__Diagnosis	U6
Mono-2__P11__Diagnosis	U6
Multilin-1__220882__Diagnosis	U6
Mono-1__P11__Diagnosis	U6
MPP-2__P11__Diagnosis	U6
MPP-2__PT01__Diagnosis	U6
immNeu-1__P24__Diagnosis	U6
pre-DC-2__P24__Diagnosis	U6
Classical-Mono__MDS585	U6
MPP-MEP__PT01__Diagnosis	U6
preNeu__P24__Diagnosis	U6
Non-Classical Mono-2__AML3730	U6
Intermediate Mono-1__P11__Diagnosis	U6
Intermediate Mono-1__MDS585	U6
MultiLin-GMP-3__220882__Diagnosis	U6
Plasma Cell__P11__Diagnosis	U6
LMPP-1-cycling__PT01__Diagnosis	U6
MultiLin-GMP-2__P24__Diagnosis	U6
immNeu-1__P11__Diagnosis	U6
LMPP-1__P01__Diagnosis	U6
LMPP-1-cycling__P24__Diagnosis	U6
Multilin-1__PT08__Relapse	U6
Intermediate Mono-1__AML3762	U6
LMPP-1__PT01__Diagnosis	U6
LMPP-2__P24__Diagnosis	U6
Intermediate Mono-1__hashtag2-SRR16208966	U6
HSC-2__PT01__Diagnosis	U6
MDP-2__P24__Diagnosis	U6
LMPP-1-cycling__P01__Diagnosis	U6
pre-DC-3__NA-SRR16208932	U6
MEP-2__P24__Diagnosis	U6
MPP-MEP__P24__Diagnosis	U6
Non-Classical Mono-2__AML0114	U6
pre-DC-1__220882__Relapse	U6
MultiLin-GMP-1__P24__Diagnosis	U6
T CD8 Naive__AML-17-CR2	U6
LMPP-2__Pt-89_Dx	U6
LMPP-1-cycling__Pt-89_Dx	U6
LMPP-1__Pt-89_Dx	U6
ASDC__220882__Relapse	U6
Non-Classical Mono-2__hashtag2-SRR16208965	U6
Multilin-2__Pt-89_Dx	U6
MultiLin-GMP-1__PT01__Diagnosis	U6
T CD8 Naive__1036_EInv16_22M	U6
LMPP-1-cycling__P24__Relapse	U6
MEP-1__220882__Diagnosis	U6
Classical-Mono__AML3730	U6
Non-Classical Mono-2__AML3133	U6
Multilin-2__P10__Relapse	U6
Multilin-1__P10__Relapse	U6
Non-Classical Mono-2__MDS585	U6
Myeloid intermediate 3__P24__Relapse	U6
MultiLin-GMP-2__Pt-89_Dx	U6
MultiLin-GMP-2__P10__Relapse	U6
MultiLin-GMP-1__Pt-89_Dx	U6
MultiLin-GMP-1__hashtag2-SRR16208958	U6
Myeloid intermediate 2__P24__Relapse	U6
MultiLin-GMP-1__P24__Relapse	U6
MDP-2__Pt-89_Dx	U6
MPP-MEP__P10__Relapse	U6
LMPP-1-cycling__P10__Relapse	U6
Multilin-2__PT01__Diagnosis	U6
MDP-1__5381v2_AfInv16_P49M	U6
MEP-1__Pt-89_Dx	U6
MultiLin-GMP-3__P24__Relapse	U6
MEP-2__Pt-89_Dx	U6
Myeloid intermediate 1__P24__Relapse	U6
Classical-Mono__AML-20-CR	U6
MPP-MEP__Pt-89_Dx	U6
MEP-2__2698_EInv16_P47M	U6
MPP-2__P10__Diagnosis	U6
MKP-late__P10__Diagnosis	U6
Mono-1__P24__Relapse	U6
MultiLin-GMP-2__220882__Diagnosis	U6
MultiLin-GMP-3__Pt-89_Dx	U6
LMPP-2__P24__Relapse	U6
Intermediate Mono-1__AML3730	U6
MPP-2__P23__Relapse	U6
MPP-MEP__P24__Relapse	U6
Multilin-1__Pt-89_Dx	U6
Intermediate Mono-2__AML3730	U6
MPP-MEP__220882__Diagnosis	U6
Intermediate Mono-3__AML3730	U6
MEP-1__P24__Relapse	U6
MPP-1__P23__Relapse	U6
ERP-2__P11__Diagnosis	U6
LMPP-1-cycling__AML3730	U6
Erythroblast-1__hashtag5-SRR16208965	U7
MEP-2__hashtag5-SRR16208966	U7
MAIT__hashtag5-SRR16208966	U7
MultiLin-GMP-2__hashtag5-SRR16208966	U7
CD8 TEM__hashtag6-SRR16208966	U7
LMPP-2__hashtag6-SRR16208966	U7
CD8 TEM__hashtag5-SRR16208965	U7
CD4 TCM__hashtag6-SRR16208966	U7
Erythroblast-1__hashtag5-SRR16208966	U7
CD4 TCM__hashtag5-SRR16208965	U7
Intermediate Mono-3__hashtag6-SRR16208966	U7
MAIT__hashtag6-SRR16208966	U7
LMPP-1__hashtag5-SRR16208965	U7
preNeu__PAWWEE	U7
Intermediate Mono-3__hashtag5-SRR16208965	U7
MPP-1__hashtag5-SRR16208966	U7
MPP-MEP__hashtag5-SRR16208966	U7
Non-Classical Mono-2__PAWWEE	U7
Myeloid intermediate 1__hashtag6-SRR16208966	U7
MDP-1__hashtag6-SRR16208966	U7
Classical-Mono__Pt-16_Dx	U7
MEP-2__hashtag6-SRR16208966	U7
ERP-7__hashtag5-SRR16208965	U7
MPP-MEP__hashtag6-SRR16208966	U7
ERP-8__hashtag5-SRR16208965	U7
LMPP-1-cycling__hashtag5-SRR16208965	U7
LMPP-2__hashtag5-SRR16208966	U7
MPP-MEP__hashtag5-SRR16208965	U7
LMPP-2__hashtag5-SRR16208965	U7
Myeloid intermediate 2__Pt-16_Dx	U7
MultiLin-GMP-1__hashtag6-SRR16208967	U7
LMPP-1__hashtag5-SRR16208966	U7
Myeloid intermediate 1__hashtag6-SRR16208967	U7
Myeloid intermediate 3__hashtag6-SRR16208967	U7
NK-Mature__hashtag6-SRR16208967	U7
Multilin-1__hashtag5-SRR16208965	U7
ERP-7__hashtag5-SRR16208966	U7
Multilin-1__hashtag5-SRR16208966	U7
MEP-2__PT08__D30	U7
Myeloid intermediate 2__hashtag5-SRR16208965	U7
Myeloid intermediate 3__hashtag5-SRR16208965	U7
NK-Mature__hashtag5-SRR16208965	U7
Plasma Cell__hashtag5-SRR16208965	U7
pre-DC-2__hashtag5-SRR16208965	U7
preNeu__hashtag5-SRR16208965	U7
CD4 TCM__hashtag5-SRR16208966	U7
CD8 TEM__hashtag5-SRR16208966	U7
Myeloid intermediate 1__hashtag5-SRR16208965	U7
NK-Mature__hashtag6-SRR16208966	U7
MPP-MEP__hashtag6-SRR16208967	U7
MDP-1__hashtag6-SRR16208967	U7
MAIT__hashtag5-SRR16208965	U7
MDP-1__hashtag5-SRR16208965	U7
MEP-2__hashtag5-SRR16208965	U7
T CD4 Activated__hashtag6-SRR16208966	U7
Myeloid intermediate 2__PAWWEE	U7
T CD4 Naive-1__hashtag6-SRR16208966	U7
preNeu__hashtag6-SRR16208966	U7
LMPP-1-cycling__hashtag5-SRR16208966	U7
MEP-2__hashtag6-SRR16208967	U7
B Memory-1__hashtag6-SRR16208967	U7
MultiLin-GMP-2__hashtag5-SRR16208965	U7
CD8 TEM__Pt-16_Dx	U7
CD4 TCM__hashtag6-SRR16208967	U7
CD8 TEM__hashtag6-SRR16208967	U7
CD4 TCM__Pt-16_Dx	U7
LMPP-2__hashtag6-SRR16208967	U7
MDP-1__PT08__D30	U7
MAIT__hashtag6-SRR16208967	U7
Myeloid intermediate 1__PAWWEE	U7
Myeloid intermediate 3__Pt-16_Dx	U7
immNeu-1__PT19__Relapse	U7
B Memory-1__hashtag6-SRR16208966	U7
MAIT__PAXMIJ-EoT	U7
Intermediate Mono-3__PAXMIJ-EoT	U7
MultiLin-GMP-3__Pt-16_Dx	U7
BMCP-1__PT13__Diagnosis	U7
preNeu__Pt-16_Dx	U7
MKP-early__Pt-20_Dx	U7
Intermediate Mono-3__hashtag5-SRR16208967	U7
LMPP-1-cycling__hashtag5-SRR16208967	U7
Mono-2__PAXMIJ-EoT	U7
LMPP-2__hashtag5-SRR16208967	U7
immNeu-1__Pt-16_Dx	U7
MAIT__PT08__D30	U7
MEP-2__hashtag5-SRR16208967	U7
MDP-3__PT17__D30	U7
preNeu__PT12__D30	U7
MPP-1__hashtag5-SRR16208967	U7
MPP-MEP__hashtag5-SRR16208967	U7
NK-Mature__Pt-12_Rl	U7
MAIT__hashtag5-SRR16208967	U7
CD8 TEM__hashtag5-SRR16208967	U7
Plasma Cell__PT07__Diagnosis	U7
CD4 TCM__hashtag5-SRR16208967	U7
MAIT__Pt-16_Dx	U7
MEP-2__Pt-16_Dx	U7
Myeloid intermediate 1__PT12__Diagnosis	U7
Intermediate Mono-3__Pt-16_Dx	U7
MPP-MEP__Pt-16_Dx	U7
Mono-1__Pt-16_Dx	U7
CLP__PT17__D30	U7
Intermediate Mono-2__Pt-16_Dx	U7
Intermediate Mono-3__hashtag5-SRR16208966	U7
Intermediate Mono-1__Pt-16_Dx	U7
Myeloid intermediate 2__hashtag5-SRR16208966	U7
Myeloid intermediate 3__hashtag5-SRR16208966	U7
MultiLin-GMP-2__PT12__Diagnosis	U7
NK-Mature__hashtag5-SRR16208966	U7
Plasma Cell__hashtag5-SRR16208966	U7
immNeu-1__PT12__Diagnosis	U7
Mono-2__Pt-12_Rl	U7
preNeu__hashtag5-SRR16208966	U7
Mono-2__Pt-16_Dx	U7
MultiLin-GMP-2__hashtag5-SRR16208967	U7
Multilin-1__hashtag5-SRR16208967	U7
Myeloid intermediate 1__hashtag5-SRR16208967	U7
Myeloid intermediate 2__hashtag5-SRR16208967	U7
CD4 TCM__PAXMIJ-EoT	U7
Non-Classical Mono-2__Pt-16_Dx	U7
MDP-1__hashtag6-SRR16208965	U7
MEP-2__hashtag6-SRR16208965	U7
MPP-MEP__hashtag6-SRR16208965	U7
Non-Classical Mono-1__Pt-16_Dx	U7
NK-Mature__Pt-16_Dx	U7
Myeloid intermediate 1__hashtag6-SRR16208965	U7
NK-Mature__PAXMIJ-EoT	U7
Myeloid intermediate 1__Pt-16_Dx	U7
Myeloid intermediate 3__hashtag6-SRR16208965	U7
NK-Mature__hashtag6-SRR16208965	U7
T CD4 Activated__hashtag6-SRR16208965	U7
MultiLin-GMP-1__hashtag4-SRR16208967	U7
NK-Mature__hashtag4-SRR16208967	U7
cDC2-2__hashtag4-SRR16208967	U7
B Memory-1__hashtag5-SRR16208965	U7
T CD4 Naive-1__hashtag6-SRR16208965	U7
preNeu__hashtag6-SRR16208965	U7
MAIT__hashtag6-SRR16208965	U7
Myeloid intermediate 1__hashtag5-SRR16208966	U7
LMPP-2__hashtag6-SRR16208965	U7
Non-Classical Mono-2__Pt-12_Rl	U7
Myeloid intermediate 3__hashtag5-SRR16208967	U7
cMOP__Pt-16_Dx	U7
T CD8 Naive__Pt-16_Dx	U7
Classical-Mono__PAXMIJ-EoT	U7
MDP-4__PT17__D30	U7
MEP-1__PT13__Diagnosis	U7
NK-Mature__hashtag5-SRR16208967	U7
MEP-2__PT13__Diagnosis	U7
T CD4 Naive-1__hashtag5-SRR16208967	U7
preNeu__hashtag5-SRR16208967	U7
T CD4 Naive-1__Pt-16_Dx	U7
preNeu__PT19__Relapse	U7
B Memory-1__hashtag6-SRR16208965	U7
CD4 TCM__hashtag6-SRR16208965	U7
Multilin-1__Pt-16_Dx	U7
preNeu__PT13__Diagnosis	U7
CD8 TEM__hashtag6-SRR16208965	U7
ERP-8__hashtag6-SRR16208965	U7
Multilin-1__PT18__Diagnosis	U7
CD8 TEM__PAXMIJ-EoT	U7
NK-Mature__PT08__D14	U7
Intermediate Mono-1__Pt-69_Rl	U7
Pro-B-3__PAXMIJ-EoT	U7
ERP-1__hashtag2-SRR16208965	U7
ERP-8__hashtag2-SRR16208965	U7
LMPP-1-cycling__hashtag2-SRR16208965	U7
LMPP-2__hashtag2-SRR16208965	U7
MAIT__hashtag2-SRR16208965	U7
MDP-1__hashtag2-SRR16208965	U7
MEP-1__hashtag2-SRR16208965	U7
MEP-2__hashtag2-SRR16208965	U7
MEP-Eryth-2__hashtag2-SRR16208965	U7
MKP-early__hashtag2-SRR16208965	U7
MPP-MEP__hashtag2-SRR16208965	U7
MultiLin-GMP-1__hashtag2-SRR16208965	U7
Multilin-1__hashtag2-SRR16208965	U7
NK-Mature__hashtag2-SRR16208965	U7
Plasma Cell__hashtag2-SRR16208965	U7
BMCP-1__hashtag2-SRR16208966	U7
CD4 TCM__hashtag2-SRR16208966	U7
CD8 TEM__hashtag2-SRR16208965	U7
CD8 TEM__hashtag2-SRR16208966	U7
MEP-2__PT08__Relapse	U7
pDC__hashtag2-SRR16208964	U7
Myeloid intermediate 2__Pt-89_Dx	U7
T CD4 Naive-1__hashtag2-SRR16208957	U7
cDC2-2__hashtag2-SRR16208957	U7
pDC__hashtag2-SRR16208957	U7
CD8 TEM__hashtag2-SRR16208958	U7
LMPP-2__hashtag2-SRR16208958	U7
Multilin-1__hashtag2-SRR16208958	U7
T CD4 Naive-1__hashtag2-SRR16208958	U7
pDC__hashtag2-SRR16208958	U7
B Memory-1__PAUMTZ	U7
BMCP-1__PAUMTZ	U7
LMPP-2__hashtag2-SRR16208964	U7
MDP-1__Pt-89_Dx	U7
MAIT__PT08__Relapse	U7
CD8 TEM__PAUMTZ	U7
NK-Mature__hashtag2-SRR16208964	U7
Plasma Cell__hashtag2-SRR16208964	U7
BMCP-1__hashtag2-SRR16208965	U7
ERP-1__hashtag2-SRR16208966	U7
ERP-2__hashtag2-SRR16208966	U7
ERP-8__hashtag2-SRR16208966	U7
ERP-2__hashtag2-SRR16208967	U7
LMPP-1-cycling__hashtag2-SRR16208967	U7
LMPP-2__hashtag2-SRR16208967	U7
MDP-1__hashtag2-SRR16208967	U7
MEP-1__hashtag2-SRR16208967	U7
MEP-2__hashtag2-SRR16208967	U7
MEP-Eryth-2__hashtag2-SRR16208967	U7
MKP-early__hashtag2-SRR16208967	U7
MPP-MEP__hashtag2-SRR16208967	U7
MultiLin-GMP-1__hashtag2-SRR16208967	U7
Multilin-1__hashtag2-SRR16208967	U7
NK-Mature__hashtag2-SRR16208967	U7
Plasma Cell__hashtag2-SRR16208967	U7
CD8 TEM__hashtag3-SRR16208949	U7
NK-Mature__PT18__D14	U7
Erythroblast-1__hashtag3-SRR16208949	U7
ERP-8__hashtag3-SRR16208950	U7
ERP-1__hashtag2-SRR16208967	U7
NK-Mature__hashtag2-SRR16208966	U7
Multilin-1__hashtag2-SRR16208966	U7
cDC2-2__PAXMIJ	U7
Intermediate Mono-3__hashtag2-SRR16208966	U7
LMPP-1-cycling__hashtag2-SRR16208966	U7
LMPP-2__hashtag2-SRR16208966	U7
MDP-1__hashtag2-SRR16208966	U7
MEP-1__hashtag2-SRR16208966	U7
MEP-2__hashtag2-SRR16208966	U7
MEP-Eryth-2__hashtag2-SRR16208966	U7
preNeu__PT01_PT10__D30	U7
Plasma Cell__hashtag2-SRR16208957	U7
MKP-early__hashtag2-SRR16208966	U7
MultiLin-GMP-1__hashtag2-SRR16208966	U7
Myeloid intermediate 2__PT01_PT10__D30	U7
Multilin-1__PT01_PT10__D30	U7
Mono-2__PAUMTZ	U7
Intermediate Mono-3__Pt-89_Dx	U7
ERP-7__PT01_PT10__D30	U7
pre-B__PAXMIJ	U7
Intermediate Mono-2__Pt-89_Dx	U7
MPP-MEP__hashtag2-SRR16208966	U7
pre-B__PAUMTZ-Relapse	U7
Non-Classical Mono-2__Pt-89_Dx	U7
pDC__PAUMTZ-Relapse	U7
MAIT__TALL3862	U7
MEP-Eryth-2__TALL3862	U7
MPP-1__TALL3862	U7
Non-Classical Mono-1__PAUMTZ-EoT	U7
Non-Classical Mono-2__PAUMTZ-EoT	U7
NK-Mature__TALL3862	U7
Non-Classical Mono-2__TALL3862	U7
Pro-B-cycling-2__TALL3862	U7
cDC2-1__TALL3862	U7
CLP__TALL3783	U7
pDC__TALL3862	U7
pre-DC-1__TALL3862	U7
CD8 TEM__TALL4954	U7
CLP__TALL4954	U7
ERP-8__TALL4954	U7
Pro-B-cycling-2__PAUMTZ-EoT	U7
CD8 TEM__TALL3783	U7
Classical-Mono__TALL3783	U7
ERP-8__TALL3862	U7
Intermediate Mono-3__PAUMTZ-EoT	U7
CD8 TEM__TALL3862	U7
Non-Classical Mono-2__P26__Relapse	U7
CLP__PAUMTZ-EoT	U7
Classical-Mono__PAUMTZ-EoT	U7
Erythroblast-3__Pt-12_Rl	U7
Erythroblast-3__PAUMTZ-EoT	U7
LMPP-2__TALL3783	U7
MAIT__TALL3783	U7
Intermediate Mono-1__PAUMTZ-EoT	U7
Intermediate Mono-2__TALL4954	U7
MDP-1__TALL3783	U7
Non-Classical Mono-2__TALL3783	U7
Pro-B-3__TALL3783	U7
Pro-B-cycling-1__TALL3783	U7
T CD4 Naive-1__TALL3783	U7
T CD8 Naive__TALL3783	U7
CD8 TEM__Pt-12_Rl	U7
B Memory-1__TALL3862	U7
CD4 TCM__Pt-12_Rl	U7
NK-Mature__TALL3783	U7
Intermediate Mono-3__hashtag3-SRR16208950	U7
Intermediate Mono-3__TALL4954	U7
CD4 TCM__PAUMTZ-Relapse	U7
NK-Mature__PAUMTZ-Relapse	U7
Non-Classical Mono-2__PAUMTZ-Relapse	U7
Pro-B-cycling-1__PAUMTZ-Relapse	U7
B Memory-1__hashtag2-SRR16208957	U7
CD4 TCM__hashtag2-SRR16208957	U7
CD8 TEM__hashtag2-SRR16208957	U7
ERP-7__hashtag2-SRR16208957	U7
ERP-8__hashtag2-SRR16208957	U7
Intermediate Mono-2__hashtag2-SRR16208957	U7
Intermediate Mono-3__hashtag2-SRR16208957	U7
MAIT__hashtag2-SRR16208957	U7
MEP-1__hashtag2-SRR16208957	U7
MPP-MEP__hashtag2-SRR16208957	U7
Mono-2__hashtag2-SRR16208957	U7
Multilin-1__hashtag2-SRR16208957	U7
NK-Mature__hashtag2-SRR16208957	U7
Non-Classical Mono-2__PT08__Diagnosis	U7
pDC__TALL4954	U7
cDC2-2__TALL4954	U7
cDC1__TALL4954	U7
T CD4 Naive-1__TALL4954	U7
MAIT__TALL4954	U7
MDP-1__TALL4954	U7
Classical-Mono__PAUMTZ-Relapse	U7
Intermediate Mono-1__PAUMTZ-Relapse	U7
CD4 TCM__TALL3783	U7
Intermediate Mono-2__PAUMTZ-Relapse	U7
Intermediate Mono-3__PAUMTZ-Relapse	U7
pDC__Pt-89_Dx	U7
B Memory-2__PAUMTZ-Relapse	U7
Mono-1__TALL4954	U7
Mono-2__PAUMTZ-Relapse	U7
NK-Mature__TALL4954	U7
Pro-B-1__TALL4954	U7
Pro-B-Early__TALL4954	U7
Pro-B-Early-cycling__TALL4954	U7
Pro-B-cycling-1__TALL4954	U7
Pro-B-cycling-2__TALL4954	U7
T CD4 Activated__TALL4954	U7
Myeloid intermediate 1__TALL4954	U7
MKP-early__PT08__D30	U7
MAIT__hashtag3-SRR16208950	U7
Non-Classical Mono-1__hashtag3-SRR16208950	U7
MDP-1__hashtag4-SRR16208966	U7
MEP-2__hashtag4-SRR16208966	U7
MPP-MEP__hashtag4-SRR16208966	U7
MultiLin-GMP-1__hashtag4-SRR16208966	U7
NK-Mature__hashtag4-SRR16208966	U7
cDC2-2__hashtag4-SRR16208966	U7
preNeu__hashtag4-SRR16208966	U7
CD4 TCM__hashtag4-SRR16208967	U7
CD8 TEM__hashtag4-SRR16208967	U7
ERP-7__hashtag4-SRR16208967	U7
ERP-8__hashtag4-SRR16208967	U7
HSC-1__hashtag4-SRR16208967	U7
Intermediate Mono-1__hashtag4-SRR16208967	U7
Intermediate Mono-3__hashtag4-SRR16208967	U7
LMPP-2__hashtag4-SRR16208967	U7
MAIT__hashtag4-SRR16208967	U7
MDP-1__hashtag4-SRR16208967	U7
LMPP-2__hashtag4-SRR16208966	U7
MEP-2__hashtag4-SRR16208967	U7
NK-Mature__PAUMTZ	U7
HSC-1__hashtag4-SRR16208966	U7
CD8 TEM__hashtag4-SRR16208965	U7
ERP-7__hashtag4-SRR16208965	U7
CD4 TCM__Pt-69_Rl	U7
ERP-8__hashtag4-SRR16208965	U7
HSC-1__hashtag4-SRR16208965	U7
Intermediate Mono-3__hashtag4-SRR16208965	U7
LMPP-2__hashtag4-SRR16208965	U7
MDP-1__hashtag4-SRR16208965	U7
MEP-2__hashtag4-SRR16208965	U7
MPP-MEP__hashtag4-SRR16208965	U7
MultiLin-GMP-1__hashtag4-SRR16208965	U7
T CD8 Naive__Pt-69_Dx	U7
NK-Mature__hashtag4-SRR16208965	U7
B Memory-1__hashtag4-SRR16208966	U7
CD8 TEM__hashtag4-SRR16208966	U7
ERP-7__hashtag4-SRR16208966	U7
ERP-8__hashtag4-SRR16208966	U7
Intermediate Mono-1__hashtag4-SRR16208966	U7
MPP-MEP__hashtag4-SRR16208967	U7
Classical-Mono__PT11__D30	U7
T CD4 Naive-1__Pt-69_Dx	U7
cMOP__Pt-20_Dx	U7
Mono-1__PAXMIJ-Relapse	U7
MPP-MEP__PAXMIJ-Relapse	U7
MDP-1__PAXMIJ-Relapse	U7
MAIT__PAXMIJ-Relapse	U7
Non-Classical Mono-2__Pt-20_Dx	U7
CD8 TEM__PAXMIJ-Relapse	U7
CD4 TCM__PAXMIJ-Relapse	U7
B Memory-1__PAXMIJ-Relapse	U7
pDC__PAXMIJ-EoT	U7
cMOP__PAXMIJ-EoT	U7
NK-Mature__Pt-20_Dx	U7
T CD8 Naive__PAXMIJ-EoT	U7
Non-Classical Mono-2__PT17__D30	U7
T CD4 Naive-1__PAXMIJ-EoT	U7
Myeloid intermediate 2__PT17__D30	U7
Multilin-1__PT17__D30	U7
Mono-1__PAWWEE	U7
Mono-2__PAXMIJ-Relapse	U7
MultiLin-GMP-1__PAXMIJ-Relapse	U7
Myeloid intermediate 2__PAXMIJ-Relapse	U7
Intermediate Mono-1__PAXMIJ	U7
Non-Classical Mono-2__Pt-69_Dx	U7
NK-Mature__Pt-69_Dx	U7
T CD4 Naive-1__PAUMTZ	U7
ERP-6__PT11__D30	U7
ERP-7__PT11__D30	U7
pre-DC-2__PAXMIJ-Relapse	U7
pre-B__PAXMIJ-Relapse	U7
CD4 TCM__hashtag4-SRR16208965	U7
MAIT__Pt-69_Dx	U7
MPP-2__PT11__D30	U7
ERP-8__PAWWEE	U7
cDC1__PAXMIJ-Relapse	U7
Erythroblast-1__PAWWEE	U7
CD8 TEM__Pt-69_Dx	U7
cMOP__PT11__D30	U7
NK-Mature__PAXMIJ-Relapse	U7
CD4 TCM__Pt-69_Dx	U7
CLP__PAWWEE	U7
B Memory-1__hashtag4-SRR16208965	U7
CD8 TEM__Pt-69_Rl	U7
Multilin-1__hashtag4-SRR16208964	U7
MPP-MEP__hashtag3-SRR16208965	U7
CD8 TEM__Pt-89_Dx	U7
NK-Mature__hashtag3-SRR16208965	U7
preNeu__hashtag3-SRR16208965	U7
CD4 TCM__hashtag3-SRR16208966	U7
CD8 TEM__hashtag3-SRR16208966	U7
ERP-8__hashtag3-SRR16208966	U7
Erythroblast-1__hashtag3-SRR16208966	U7
MAIT__hashtag3-SRR16208966	U7
MEP-2__hashtag3-SRR16208966	U7
MPP-MEP__hashtag3-SRR16208966	U7
NK-Mature__hashtag3-SRR16208966	U7
T CD4 Naive-1__hashtag3-SRR16208966	U7
preNeu__hashtag3-SRR16208966	U7
CD4 TCM__hashtag3-SRR16208967	U7
CD8 TEM__hashtag3-SRR16208967	U7
ERP-8__hashtag3-SRR16208967	U7
MEP-2__hashtag3-SRR16208965	U7
MAIT__hashtag3-SRR16208965	U7
Erythroblast-1__hashtag3-SRR16208965	U7
ERP-8__hashtag3-SRR16208965	U7
B Memory-1__hashtag3-SRR16208957	U7
CD4 TCM__hashtag3-SRR16208957	U7
CD8 TEM__hashtag3-SRR16208957	U7
MAIT__hashtag3-SRR16208957	U7
MPP-MEP__hashtag3-SRR16208957	U7
NK-Mature__hashtag3-SRR16208957	U7
T CD4 Naive-1__hashtag3-SRR16208957	U7
cDC1__PAXMIJ	U7
Erythroblast-1__hashtag3-SRR16208967	U7
LMPP-2__hashtag3-SRR16208959	U7
Intermediate Mono-1__Pt-89_Dx	U7
Non-Classical Mono-2__PAXMIJ	U7
MPP-MEP__hashtag3-SRR16208959	U7
NK-Mature__PAXMIJ	U7
Classical-Mono__Pt-89_Dx	U7
CD4 TCM__hashtag3-SRR16208965	U7
CD8 TEM__hashtag3-SRR16208965	U7
ERP-1__hashtag3-SRR16208965	U7
T CD4 Naive-1__PAXMIJ	U7
NK-Mature__hashtag3-SRR16208950	U7
LMPP-2__hashtag3-SRR16208967	U7
MEP-2__hashtag3-SRR16208967	U7
Non-Classical Mono-1__hashtag4-SRR16208950	U7
pDC__hashtag4-SRR16208950	U7
preNeu__hashtag4-SRR16208950	U7
B Memory-2__hashtag4-SRR16208958	U7
Myeloid intermediate 1__PAUMTZ	U7
LMPP-2__hashtag4-SRR16208958	U7
T CD8 Naive__Pt-69_Rl	U7
Myeloid intermediate 2__hashtag4-SRR16208958	U7
cDC1__hashtag4-SRR16208958	U7
B Memory-2__hashtag4-SRR16208964	U7
CD4 TCM__hashtag4-SRR16208964	U7
T CD4 Naive-1__Pt-69_Rl	U7
CD8 TEM__hashtag4-SRR16208964	U7
T CD4 Activated__Pt-69_Rl	U7
NK-Mature__Pt-69_Rl	U7
MAIT__Pt-69_Rl	U7
Mono-2__hashtag4-SRR16208964	U7
NK-Mature__hashtag4-SRR16208950	U7
MAIT__PAXMIJ	U7
MAIT__hashtag4-SRR16208950	U7
MEP-2__PAXMIJ	U7
MPP-MEP__hashtag3-SRR16208967	U7
BMCP-1__Pt-89_Dx	U7
Myeloid intermediate 1__hashtag3-SRR16208967	U7
NK-Mature__hashtag3-SRR16208967	U7
T CD4 Naive-1__hashtag3-SRR16208967	U7
B Memory-1__hashtag4-SRR16208949	U7
CD4 TCM__hashtag4-SRR16208949	U7
Intermediate Mono-3__hashtag4-SRR16208949	U7
MAIT__hashtag3-SRR16208967	U7
MAIT__hashtag4-SRR16208949	U7
NK-Mature__hashtag4-SRR16208949	U7
Non-Classical Mono-1__hashtag4-SRR16208949	U7
T CD4 Naive-1__hashtag4-SRR16208949	U7
B Memory-1__hashtag4-SRR16208950	U7
CD4 TCM__hashtag4-SRR16208950	U7
Classical-Mono__hashtag4-SRR16208950	U7
ERP-5__hashtag4-SRR16208950	U7
Erythroblast-1__hashtag4-SRR16208950	U7
MultiLin-GMP-1__hashtag4-SRR16208949	U7
Classical-Mono__hashtag2-SRR16208957	U7
B Memory-1__0018_Af_N1c	U7
pre-B__NA-SRR16208932	U7
MDP-1__3410_AfST8_P64M	U7
MEP-1__3410_AfST8_P64M	U7
MEP-2__3410_AfST8_P64M	U7
Myeloid intermediate 1__3410_AfST8_P64M	U7
NK-Mature__3410_AfST8_P64M	U7
Non-Classical Mono-2__3410_AfST8_P64M	U7
T CD4 Naive-2__3410_AfST8_P64M	U7
cMOP__3410_AfST8_P64M	U7
pDC__3410_AfST8_P64M	U7
MAIT__3410_AfST8_P64M	U7
Intermediate Mono-1__376_Af_N1c	U7
Intermediate Mono-3__376_Af_N1c	U7
LMPP-1-cycling__376_Af_N1c	U7
LMPP-2__376_Af_N1c	U7
MDP-1__376_Af_N1c	U7
MDP-2__376_Af_N1c	U7
MEP-1__376_Af_N1c	U7
MEP-2__376_Af_N1c	U7
MPP-MEP__376_Af_N1c	U7
Mono-1__376_Af_N1c	U7
Intermediate Mono-2__376_Af_N1c	U7
Mono-2__376_Af_N1c	U7
LMPP-2__3410_AfST8_P64M	U7
Erythroblast-3__3410_AfST8_P64M	U7
